永安冠牛皇家水果,动车组采用全新命名:从名字就能看出列车跑多快1-04 14:52网易财经 / 查看原文央视新闻客户端1月4日消息，1月3日，国家铁路局 向中车长春轨道客车股份有限公司、中车青岛四方机车车辆股份有限公司颁发了 中国标准 动车组(简称中国标动)型号合格证和制造许可证。中国标动许可证的颁发，标志着中国标准动车组具备了大规模生产许可条件和上线商业运营资格。动车组采用全新命名序列据实名认证为铁路媒体人、资深铁路摄影师罗春晓的微博网友@铁路小亨 披露，中国动车组已经开始采用全新的命名，首次将速度等级纳入其中。其中，四方生产的“蓝海豚”动车组命名为CR400AF，长客生产的“金凤凰”动车组被命名为CR400BF。CRH(China Railway High-Speed)的传统命名序列由此被正式抛弃。中车长春轨道客车股份公司研制的CR400BF型中国标准动车组新命名规则是2016年11月底由铁总党组会议确定的，未来的中国动车组都会采用类似命名，包括CR200、CR300、CR400三个子系列，分别对应100-200公里、200-300公里、300-400公里的时速等级。这就意味着，四方CR400AF、长客CR400BF都可以跑到400公里时速!什么是中国标准动车?图自实名认证为铁路媒体人、资深铁路摄影师罗春晓的微博网友@铁路小亨中国铁路总公司主导的中国标准动车组，由20多家单位构成核心研发团队，历经3年研制，打通了从基础理论研究、关键技术研发，到新产品研制、成果推广应用，形成铁路装备技术创新的强大合力，全面采用自主化设计，针对中国高铁运营特点，实现正向研发，具备完全自主知识产权，具有安全性、经济性、智能化、通用化、人性化等先进特点，构成中国高铁装备自主创新的统一技术平台。中国标准动车组牛在哪儿?相对时速赶上飞机2015年6月，中国标准动车组的两款车型CRH-0503和CRH-0207成功下线。2016年5月，两列中国标准动车组开始到郑徐(郑州-徐州)客专线路上开展60万公里和1年运用考核。在2016年7月，两列中国标准动车组以420公里的时速进行交会试验。210米长的动车组在1.79秒中完成相遇相离，这也意味着会车的一刹那，相对速度瞬间达到840公里每小时，相当于飞机在平稳状态下的飞行速度。这是在将要运营的实际高铁线路上进行的世界上首次时速最高的交会试验。研制中国标动 实现动车关键技术国产化中国标准动车组的研制成功，带动了相关产业技术进步，为振兴实体经济提供了有力支持。中国标准动车组涉及机械、冶金、电力电子、化工、计算机、信息控制等相关学科和技术领域，产业链条覆盖全国各地区，直接参与主要部件及配套零部件设计制造的企业近300家。通过中国标动研制，动车组九大关键技术和十项配套技术的部件实现了国产化。 http://t.cn/R2WxloL,0,0,0,2017-01-04 17:46:17,https://weibo.cn/comment/Ephs0qR5l?uid=5876746451&rl=1#cmtfrm,长春轨道客车股份,,,,@铁路小亨,@铁路小亨
青泊瑞,恭喜恭喜@中国中车 @长春轨道客车股份有限公司 @中车四方车辆有限公司 ​,1,1,0,2017-01-03 12:08:55,https://weibo.cn/comment/Ep5OA8FTC?uid=1841091613&rl=1#cmtfrm,长春轨道客车股份,,,,@中国中车,@长春轨道客车股份有限公司,@中车四方车辆有限公司
北窗小语,#微界首#【界首市15个乡镇将建污水处理厂】界首市计划在15个乡镇建设15个污水处理厂，日处理废水能力达2万吨，同时配套建设180公里污水管网、开展河道水系整治。该工程总投资5亿元，采取PPP模式建设，建设资金由企业支付，建成投入运营后政府以污水处理费的形式按月拨付给特许经营企业。via@阜阳日报 ​,0,0,0,2017-01-07 14:39:02,https://weibo.cn/comment/EpIvv4fTG?uid=1431629175&rl=1#cmtfrm,界首市污水处理厂,,,,@阜阳日报
PECC-LiJ,韩城市合力煤焦有限责任公司，在陕西省国家重点监控企业监测信息发布平台上数据显示，其氮氧化物数据显示连续多日超标排放，请 @环保部发布 关注，请 @陕西环保   给予说明。@绿色江南公众环境关注中心 @蔚蓝地图 #蔚蓝地图# @PECC_LN @PECC-CB ​​​​,0,0,3,2017-01-25 13:30:33,https://weibo.cn/comment/EsrKDiG99?uid=6064184520&rl=1#cmtfrm,韩城市合力煤焦,,,,@环保部发布,@陕西环保,@绿色江南公众环境关注中心,@蔚蓝地图
活力广东,在十字水度寒假##冬天去哪玩#发布了头条文章：《假日游踪 | 爸爸，我不要雾霾，要11万个/cm3负离子的高山温泉！》 #猪唛行摄#@新浪旅游 @活力广东 @广东旅游 @乐游广东 @十字水生态度假区 假日游踪 | 爸爸，我不要雾霾，要11万个/cm3负离子的高山温泉！ ​,1,1,0,2017-01-08 18:11:38,https://weibo.cn/comment/EpSBvFKlW?rl=1#cmtfrm,广东清新水泥,1,猪唛-色影迷途,,@新浪旅游,@活力广东,@广东旅游,@乐游广东,@十字水生态度假区
内江师范学院校园护卫大队,"不要买了！广西2批次白砂糖被国家食药总局""点名""[污]】国家食药总局通告2017年第1号食品不合格情况，抽检炒货食品及坚果制品、酒类、食糖、调味品、饮料、速冻食品等6类食品500批次样品。其中2批次不合格产品来自广西百色甘化股份有限公司销售的标称广西百色甘化股份有限公司生产的白砂糖，其色值检出值分别为193IU和169IU，比标准规定（不超过150IU）分别高出28.7%和12.7%。via@广西新闻网",0,0,0,2017-01-05 09:29:11,https://weibo.cn/comment/EpnCJDizz?uid=5474874565&rl=1#cmtfrm,广西百色甘化股份,,,,@广西新闻网
广西日报,"【不要买了！广西2批次白砂糖被国家食药总局""点名""[污]】国家食药总局通告2017年第1号食品不合格情况，抽检炒货食品及坚果制品、酒类、食糖、调味品、饮料、速冻食品等6类食品500批次样品。其中2批次不合格产品来自广西百色甘化股份有限公司销售的标称广西百色甘化股份有限公司生产的白砂糖，其色值检出值分别为193IU和169IU，比标准规定（不超过150IU）分别高出28.7%和12.7%。via@广西新闻网",9,2,6,2017-01-04 15:00:03,https://weibo.cn/comment/Epgmx8Fu0?uid=3514732862&rl=1#cmtfrm,广西百色甘化股份,,,,@广西新闻网
济源市科学技术局,布了头条文章：《一张图看懂2016年度国家科学技术奖》 一张图看懂2016年度国家科学技术奖 ​,0,4,0,2017-01-10 22:53:16,https://weibo.cn/comment/Eq2vDjvQR?rl=1#cmtfrm,济源市万洋冶炼(集团),1,锐科技,,@锐科技,@锐科技,@济源市科学技术局
a唐云,分享网易新闻 《重庆一遗址出土上千件器物 排水系统曝光》重庆一遗址出土上千件器物 排水系统曝光 来自@网易新闻客户端 #网易新闻# ​,0,0,0,2017-01-07 14:10:03,https://weibo.cn/comment/EpIjJgfzH?uid=5172296448&rl=1#cmtfrm,重庆排水,,,,@网易新闻客户端
a唐云,分享网易新闻 《重庆一遗址出土上千件器物 排水系统曝光》重庆一遗址出土上千件器物 排水系统曝光 来自@网易新闻客户端 #网易新闻# ​,0,0,0,2017-01-07 11:48:00,https://weibo.cn/comment/EpHo5dP13?uid=5172296448&rl=1#cmtfrm,重庆排水,,,,@网易新闻客户端
雅楠随风_,分享网易新闻 《重庆一遗址出土上千件器物 排水系统曝光》重庆一遗址出土上千件器物 排水系统曝光 来自@网易新闻客户端 #网易新闻# ​,0,0,0,2017-01-07 11:31:52,https://weibo.cn/comment/EpHhwF64W?uid=5447828654&rl=1#cmtfrm,重庆排水,,,,@网易新闻客户端
a唐云,分享网易新闻 《重庆一遗址出土上千件器物 排水系统曝光》重庆一遗址出土上千件器物 排水系统曝光 来自@网易新闻客户端 #网易新闻# ​,0,0,0,2017-01-07 11:25:22,https://weibo.cn/comment/EpHeSDVYH?uid=5172296448&rl=1#cmtfrm,重庆排水,,,,@网易新闻客户端
a唐云,分享网易新闻 《重庆一遗址出土上千件器物 排水系统曝光》重庆一遗址出土上千件器物 排水系统曝光 来自@网易新闻客户端 #网易新闻# ​,0,0,0,2017-01-07 11:13:07,https://weibo.cn/comment/EpH9V23W2?uid=5172296448&rl=1#cmtfrm,重庆排水,,,,@网易新闻客户端
dafenqimateng,转 // #我在看新闻# 《重庆一遗址出土上千器物 排水系统曝光》 重庆一遗址出土上千器物排水系统曝光 重庆一遗址出土上千器物 排水系统曝光 来自@腾讯新闻客户端 ​,0,0,0,2017-01-07 04:00:16,https://weibo.cn/comment/EpEke12nO?uid=5618122508&rl=1#cmtfrm,重庆排水,,,,@腾讯新闻客户端
风左Q,转 // #我在看新闻# 《重庆一遗址出土上千器物 排水系统曝光》  重庆一遗址出土上千器物 排水系统曝光 重庆一遗址出土上千器物 排水系统曝光 来自@腾讯新闻客户端 ​,0,0,0,2017-01-06 21:42:15,https://weibo.cn/comment/EpBQMkpAh?uid=1862181323&rl=1#cmtfrm,重庆排水,,,,@腾讯新闻客户端
艺术无界201212,转 // #我在看新闻# 《重庆一遗址出土上千器物 排水系统曝光》 重庆一遗址出土上千器物排水系统曝光 重庆一遗址出土上千器物 排水系统曝光 来自@腾讯新闻客户端 ​,0,0,0,2017-01-06 19:08:35,https://weibo.cn/comment/EpAQpzYsP?uid=3172743095&rl=1#cmtfrm,重庆排水,,,,@腾讯新闻客户端
那已逝的美好,转 // #我在看新闻# 《重庆一遗址出土上千器物 排水系统曝光》 重庆一遗址出土上千器物排水系统曝光 重庆一遗址出土上千器物 排水系统曝光 来自@腾讯新闻客户端 ​,0,0,0,2017-01-06 16:37:47,https://weibo.cn/comment/EpzRcyuAD?uid=5361499694&rl=1#cmtfrm,重庆排水,,,,@腾讯新闻客户端
哈南环保,平房区拆炉并网   解决冬季烟尘污染为全面落实《哈尔滨市人民政府关于印发哈尔滨市大气污染防治专项行动方案（2016-2018年）的通知》精神，平房区政府协调哈尔滨平房物业供热有限责任公司与国电哈尔滨平南热电厂实施集中供热并网工程，并网工程从2016年9月29日启动，到11月19日并网管线工程全面竣工， 2016年12月29日全部锅炉房并网结束。本工程总投入9082.45万元，共并网10处锅炉房，27台锅炉517吨位，拔10处烟囱。通过拆炉并网，年节省用煤量约57507吨。在冬季施工过程中，遇到的主要问题是焊接困难，保温管接口发泡效果不好，难度大，工程技术人员通过指导工人加热发泡剂等方式克服困难，按计划完成老城区并网工作。平房物业供热公司没并网的锅炉房，预计2017年夏天完成并网工作。@哈尔滨环保,1,1,1,2017-01-17 10:20:10,https://weibo.cn/comment/Erd5nllEx?uid=5616623551&rl=1#cmtfrm,哈尔滨热电,,,,@哈尔滨环保
政辉小叔叔,因为暖气太冷爆了，我折腾了一天并花了近600块钱，屋子里依然还是这么冷@哈尔滨热电有限责任公司 一个星期都是这个温度，打了好多电话都没有人接，不知道什么意思。@新晚报 @新闻夜航 ​,1,2,0,2017-01-12 16:31:08,https://weibo.cn/comment/Equnttdgc?uid=1780961642&rl=1#cmtfrm,哈尔滨热电,,,,@哈尔滨热电有限责任公司,@新晚报,@新闻夜航
IPE_绿色金融,哈尔滨哈投投资股份有限公司（600864.SH）下属子公司黑龙江岁宝热电有限公司在黑龙江省重点监控企业环境自行监测信息发布平台上数据显示烟尘多日连续超标，曾因烟尘半月连续超排位列IPE“第61期 12.1-12.15上市公司环境风险提示”第一名，也曾于去年11月名列环境保护部公布的“东北地区大气污染物涉嫌超标企业名单”。请@环保部发布 关注，请@龙江环保 给予说明。@蔚蓝地图,0,0,2,2017-01-06 11:33:27,https://weibo.cn/comment/EpxRF46Yr?uid=1771847715&rl=1#cmtfrm,哈尔滨热电,,,,@环保部发布,@龙江环保,@蔚蓝地图
Mic_Miicky,北京事儿#【触目惊心[衰]】@宋一弢AKA翠：这是2016年北京某个雾霾橙色预警时，从北京起飞半小时后拍到的情景，手机照片定位在河北省沧州附近，赶早班飞机困顿不堪的我本想欣赏一下窗外久违的蓝天，就拉下遮阳板，却不料被触目惊心的一幕惊醒，成百上千座烟囱冒着数十公里的滚滚浓烟飘向橙色预警的北京，河北和北京的老百姓都在呼吸着这污浊的毒气…,0,1345,0,2017-01-07 11:43:08,https://weibo.cn/comment/EpxKU7Kgb?rl=1#cmtfrm,中国水泥厂,1,北京人不知道的北京事儿,转发理由:都是那些个煤场水泥厂造的孽，一直不关停祸害全中国[怒] //@鲁健:我说怎么空气里老有一股子醇厚的雪茄味道呢！      ,@宋一弢AKA翠,@鲁健
Senses___,我正在申请微博认证，认证信息为“陕西延长石油（集团）有限责任公司工人”。请@Denisova @嘿_你是在叫我呀 转发此条微博帮我确认身份，多谢！！ 申请微博认证 ​,0,0,0,2017-01-30 15:59:53,https://weibo.cn/comment/EtdRJyA0C?uid=1849590213&rl=1#cmtfrm,陕西延长石油(集团),,,,@嘿_你是在叫我呀
绿色秦巴,2017年01月03日11点，陕西延长石油榆林煤化有限公司在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图# 请@陕西环保 关注，请延长集团给出说明。@环保部发布 @公众环境马军 @华商报 http://t.cn/RVlF3jl ​,0,0,0,2017-01-03 11:07:51,https://weibo.cn/comment/Ep5pNi1QX?uid=5462407856&rl=1#cmtfrm,陕西延长石油(集团),,,,@陕西环保,@环保部发布,@公众环境马军,@华商报
谁又用了贺歌这名,2016年中国十佳化肥诚信供应商评选@手机QQ浏览器 http://t.cn/RM9ZAc4投投7号的瓮福集团哈 ​,1,0,0,2017-01-13 08:41:18,https://weibo.cn/comment/EqAJgvujx?uid=3088778970&rl=1#cmtfrm,瓮福（集团）,,,,@手机QQ浏览器
河南大学重点科研机构团委,#重点科研机构新闻汇# 河南省纳米材料产业技术创新战略联盟获批成立近日由河南省科学技术厅获悉，依托纳米材料工程研究中心，由我校牵头，联合郑州大学、郑州轻工业学院、许昌学院、河南佰利联化学股份有限公司、河南豫光金铅股份有限公司以及河南易成新能源股份有限公司等相关材料高新技术企业，共同组建的河南省纳米材料产业技术创新战略联盟获批建设。河南省纳米材料产业技术创新战略联盟将围绕纳米材料及应用技术产业技术创新的关键问题，通过开展技术合作，突破一批产业发展中的核心技术。整合相关单位的研究成果，以市场为导向，以共同利益为纽带，实现创新资源的有效整合和合理配置，实现知识产权和技术创新平台共享以及实验室成果的快速有效转化，为产业持续创新提供人才和技术支撑。进一步构建和完善产学研合作模式，由短期零散式合作向战略长期合作转变，为河南省乃至国家的纳米材料产业发展注入高速发展的活力。@河南大学新媒体运营中心 @河大青年面面观,0,1,1,2017-01-03 12:37:51,https://weibo.cn/comment/Ep60jh8tZ?uid=5216037024&rl=1#cmtfrm,河南佰利联化学股份,,,,@河南大学新媒体运营中心,@河大青年面面观
Q语推送,【兰花科创：违反信披规定 被山西证监局责令改正】兰花科创（600123）于1月3日收到证监会山西监管局下发的《关于对山西兰花科技创业股份有限公司采取责令改正措施的决定》，因公司违反 ...(发自@微博桌面 微博桌面首页） ​,0,0,0,2017-01-03 16:49:56,https://weibo.cn/comment/Ep7EEacsW?uid=2732429445&rl=1#cmtfrm,山西兰花科技创业股份,,,,@微博桌面
